ts_code,symbol,name,industry
600550.SH,600550,保变电气,电气设备
600551.SH,600551,时代出版,出版业
600552.SH,600552,凯盛科技,元器件
600556.SH,600556,天下秀,互联网
600557.SH,600557,康缘药业,中成药
600558.SH,600558,大西洋,钢加工
600559.SH,600559,老白干酒,白酒
600560.SH,600560,金自天正,电气设备
600561.SH,600561,江西长运,公共交通
600562.SH,600562,国睿科技,通信设备
600563.SH,600563,法拉电子,元器件
600565.SH,600565,迪马股份,全国地产
600566.SH,600566,济川药业,中成药
600567.SH,600567,山鹰国际,造纸
600568.SH,600568,ST中珠,医疗保健
600569.SH,600569,安阳钢铁,普钢
600570.SH,600570,恒生电子,软件服务
600571.SH,600571,信雅达,软件服务
600572.SH,600572,康恩贝,中成药
600573.SH,600573,惠泉啤酒,啤酒
600575.SH,600575,淮河能源,铁路
600576.SH,600576,祥源文旅,影视音像
600577.SH,600577,精达股份,电气设备
600578.SH,600578,京能电力,火力发电
600579.SH,600579,克劳斯,化工机械
600580.SH,600580,卧龙电驱,电气设备
600581.SH,600581,八一钢铁,普钢
600582.SH,600582,天地科技,工程机械
600583.SH,600583,海油工程,石油开采
600584.SH,600584,长电科技,半导体
600585.SH,600585,海螺水泥,水泥
600586.SH,600586,金晶科技,玻璃
600587.SH,600587,新华医疗,医疗保健
600588.SH,600588,用友网络,软件服务
600589.SH,600589,*ST榕泰,软件服务
600590.SH,600590,泰豪科技,电气设备
600592.SH,600592,龙溪股份,机械基件
600593.SH,600593,大连圣亚,旅游景点
600594.SH,600594,益佰制药,中成药
600595.SH,600595,中孚实业,铝
600596.SH,600596,新安股份,化工原料
600597.SH,600597,光明乳业,乳制品
600598.SH,600598,北大荒,种植业
600599.SH,600599,ST熊猫,化工原料
600600.SH,600600,青岛啤酒,啤酒
600601.SH,600601,方正科技,元器件
600602.SH,600602,云赛智联,软件服务
600603.SH,600603,广汇物流,区域地产
600604.SH,600604,市北高新,园区开发
600605.SH,600605,汇通能源,房产服务
600606.SH,600606,绿地控股,建筑工程
600608.SH,600608,ST沪科,商贸代理
600609.SH,600609,金杯汽车,汽车配件
600610.SH,600610,中毅达,化工原料
600611.SH,600611,大众交通,公共交通
600612.SH,600612,老凤祥,服饰
600613.SH,600613,神奇制药,中成药
600615.SH,600615,丰华股份,小金属
600616.SH,600616,金枫酒业,红黄酒
600617.SH,600617,国新能源,供气供热
600618.SH,600618,氯碱化工,化工原料
600619.SH,600619,海立股份,家用电器
600620.SH,600620,天宸股份,综合类
600621.SH,600621,华鑫股份,证券
600622.SH,600622,光大嘉宝,区域地产
600623.SH,600623,华谊集团,化工原料
600624.SH,600624,复旦复华,化学制药
600626.SH,600626,申达股份,汽车配件
600628.SH,600628,新世界,百货
600629.SH,600629,华建集团,建筑工程
600630.SH,600630,龙头股份,服饰
600633.SH,600633,浙数文化,互联网
600635.SH,600635,大众公用,供气供热
600636.SH,600636,国新文化,文教休闲
600637.SH,600637,东方明珠,影视音像
600638.SH,600638,新黄浦,区域地产
600639.SH,600639,浦东金桥,园区开发
600640.SH,600640,国脉文化,影视音像
600641.SH,600641,万业企业,区域地产
600642.SH,600642,申能股份,火力发电
600643.SH,600643,爱建集团,多元金融
600644.SH,600644,乐山电力,水力发电
600645.SH,600645,中源协和,生物制药
600647.SH,600647,*ST同达,综合类
600648.SH,600648,外高桥,园区开发
600649.SH,600649,城投控股,区域地产
600650.SH,600650,锦江在线,公共交通
600651.SH,600651,飞乐音响,电器仪表
600653.SH,600653,申华控股,汽车服务
600654.SH,600654,ST中安,综合类
600655.SH,600655,豫园股份,百货
600657.SH,600657,信达地产,全国地产
600658.SH,600658,电子城,园区开发
600660.SH,600660,福耀玻璃,汽车配件
600661.SH,600661,昂立教育,文教休闲
600662.SH,600662,外服控股,文教休闲
600663.SH,600663,陆家嘴,园区开发
600664.SH,600664,哈药股份,化学制药
600665.SH,600665,天地源,全国地产
600666.SH,600666,ST瑞德,元器件
600667.SH,600667,太极实业,半导体
600668.SH,600668,尖峰集团,水泥
600671.SH,600671,*ST目药,中成药
600673.SH,600673,东阳光,铝
600674.SH,600674,川投能源,水力发电
600675.SH,600675,中华企业,区域地产
600676.SH,600676,交运股份,汽车配件
600678.SH,600678,四川金顶,水泥
600679.SH,600679,上海凤凰,文教休闲
600681.SH,600681,百川能源,供气供热
600682.SH,600682,南京新百,生物制药
600683.SH,600683,京投发展,区域地产
600684.SH,600684,珠江股份,全国地产
600685.SH,600685,中船防务,船舶
600686.SH,600686,金龙汽车,汽车整车
600688.SH,600688,上海石化,石油加工
600689.SH,600689,上海三毛,综合类
600690.SH,600690,海尔智家,家用电器
600691.SH,600691,阳煤化工,农药化肥
600692.SH,600692,亚通股份,房产服务
600693.SH,600693,东百集团,百货
600694.SH,600694,大商股份,百货
600696.SH,600696,岩石股份,白酒
600697.SH,600697,欧亚集团,百货
600698.SH,600698,湖南天雁,汽车配件
600699.SH,600699,均胜电子,汽车配件
600702.SH,600702,舍得酒业,白酒
600703.SH,600703,三安光电,半导体
600704.SH,600704,物产中大,仓储物流
600705.SH,600705,中航产融,多元金融
600706.SH,600706,曲江文旅,旅游景点
600707.SH,600707,彩虹股份,元器件
600708.SH,600708,光明地产,全国地产
600710.SH,600710,苏美达,商贸代理
600711.SH,600711,盛屯矿业,小金属
600712.SH,600712,南宁百货,百货
600713.SH,600713,南京医药,医药商业
600714.SH,600714,金瑞矿业,化工原料
600715.SH,600715,文投控股,影视音像
600716.SH,600716,凤凰股份,区域地产
600717.SH,600717,天津港,港口
600718.SH,600718,东软集团,软件服务
600719.SH,600719,大连热电,供气供热
600720.SH,600720,中交设计,建筑工程
600721.SH,600721,百花医药,生物制药
600722.SH,600722,金牛化工,化工原料
600724.SH,600724,宁波富达,区域地产
600725.SH,600725,云维股份,商贸代理
600726.SH,600726,华电能源,火力发电
600727.SH,600727,鲁北化工,化工原料
600728.SH,600728,佳都科技,软件服务
600729.SH,600729,重庆百货,百货
600730.SH,600730,中国高科,文教休闲
600731.SH,600731,湖南海利,农药化肥
600732.SH,600732,爱旭股份,电气设备
600733.SH,600733,北汽蓝谷,汽车整车
600734.SH,600734,ST实达,软件服务
600735.SH,600735,新华锦,服饰
600736.SH,600736,苏州高新,园区开发
600737.SH,600737,中粮糖业,食品
600738.SH,600738,丽尚国潮,百货
600739.SH,600739,辽宁成大,生物制药
600740.SH,600740,山西焦化,焦炭加工
600741.SH,600741,华域汽车,汽车配件
600742.SH,600742,一汽富维,汽车配件
600743.SH,600743,华远地产,区域地产
600744.SH,600744,华银电力,火力发电
600745.SH,600745,闻泰科技,半导体
600746.SH,600746,江苏索普,化工原料
600748.SH,600748,上实发展,全国地产
600749.SH,600749,西藏旅游,旅游景点
600750.SH,600750,江中药业,中成药
600751.SH,600751,海航科技,水运
600753.SH,600753,庚星股份,商贸代理
600754.SH,600754,锦江酒店,酒店餐饮
600755.SH,600755,厦门国贸,仓储物流
600756.SH,600756,浪潮软件,软件服务
600757.SH,600757,长江传媒,出版业
600758.SH,600758,辽宁能源,煤炭开采
600759.SH,600759,ST洲际,石油开采
600760.SH,600760,中航沈飞,航空
600761.SH,600761,安徽合力,工程机械
600763.SH,600763,通策医疗,医疗保健
600764.SH,600764,中国海防,船舶
600765.SH,600765,中航重机,航空
600766.SH,600766,*ST园城,综合类
600768.SH,600768,宁波富邦,铝
600769.SH,600769,祥龙电业,建筑工程
600770.SH,600770,综艺股份,综合类
600771.SH,600771,广誉远,中成药
600773.SH,600773,西藏城投,区域地产
600774.SH,600774,汉商集团,化学制药
600775.SH,600775,南京熊猫,通信设备
600776.SH,600776,东方通信,通信设备
600777.SH,600777,新潮能源,石油开采
600778.SH,600778,友好集团,百货
600779.SH,600779,水井坊,白酒
600780.SH,600780,通宝能源,火力发电
600782.SH,600782,新钢股份,普钢
600783.SH,600783,鲁信创投,多元金融
600784.SH,600784,鲁银投资,综合类
600785.SH,600785,新华百货,百货
600787.SH,600787,中储股份,仓储物流
600789.SH,600789,鲁抗医药,化学制药
600790.SH,600790,轻纺城,商品城
600791.SH,600791,京能置业,全国地产
600792.SH,600792,云煤能源,焦炭加工
600793.SH,600793,宜宾纸业,造纸
600794.SH,600794,保税科技,仓储物流
600795.SH,600795,国电电力,火力发电
600796.SH,600796,钱江生化,环境保护
600797.SH,600797,浙大网新,软件服务
600798.SH,600798,宁波海运,水运
600800.SH,600800,渤海化学,化工原料
600801.SH,600801,华新水泥,水泥
600802.SH,600802,福建水泥,水泥
600803.SH,600803,新奥股份,供气供热
600804.SH,600804,ST鹏博士,电信运营
600805.SH,600805,悦达投资,综合类
600807.SH,600807,济南高新,医疗保健
600808.SH,600808,马钢股份,普钢
600809.SH,600809,山西汾酒,白酒
600810.SH,600810,神马股份,化纤
600811.SH,600811,东方集团,农业综合
600812.SH,600812,华北制药,化学制药
600814.SH,600814,杭州解百,百货
600815.SH,600815,厦工股份,工程机械
600816.SH,600816,建元信托,多元金融
600817.SH,600817,宇通重工,专用机械
600818.SH,600818,中路股份,文教休闲
600819.SH,600819,耀皮玻璃,玻璃
600820.SH,600820,隧道股份,建筑工程
600821.SH,600821,金开新能,新型电力
600822.SH,600822,上海物贸,汽车服务
600823.SH,600823,ST世茂,全国地产
600824.SH,600824,益民集团,百货
600825.SH,600825,新华传媒,出版业
600826.SH,600826,兰生股份,文教休闲
600827.SH,600827,百联股份,超市连锁
600828.SH,600828,茂业商业,百货
600829.SH,600829,人民同泰,医药商业
600830.SH,600830,香溢融通,多元金融
600831.SH,600831,广电网络,影视音像
600833.SH,600833,第一医药,医药商业
600834.SH,600834,申通地铁,公共交通
600835.SH,600835,上海机电,运输设备
600836.SH,600836,上海易连,广告包装
600837.SH,600837,海通证券,证券
600838.SH,600838,上海九百,百货
600839.SH,600839,四川长虹,家用电器
600841.SH,600841,动力新科,汽车配件
600843.SH,600843,上工申贝,纺织机械
600844.SH,600844,丹化科技,化工原料
600845.SH,600845,宝信软件,软件服务
600846.SH,600846,同济科技,建筑工程
600847.SH,600847,万里股份,电气设备
600848.SH,600848,上海临港,园区开发
600850.SH,600850,电科数字,软件服务
600851.SH,600851,海欣股份,化学制药
600853.SH,600853,龙建股份,建筑工程
600854.SH,600854,春兰股份,家用电器
600855.SH,600855,航天长峰,专用机械
600857.SH,600857,宁波中百,百货
600858.SH,600858,银座股份,百货
600859.SH,600859,王府井,百货
600860.SH,600860,京城股份,专用机械
600861.SH,600861,北京人力,文教休闲
600862.SH,600862,中航高科,航空
600863.SH,600863,内蒙华电,火力发电
600864.SH,600864,哈投股份,证券
600865.SH,600865,百大集团,百货
600866.SH,600866,星湖科技,饲料
600867.SH,600867,通化东宝,生物制药
600868.SH,600868,梅雁吉祥,软件服务
600869.SH,600869,远东股份,电气设备
600871.SH,600871,石化油服,石油开采
600872.SH,600872,中炬高新,食品
600873.SH,600873,梅花生物,食品
600874.SH,600874,创业环保,环境保护
600875.SH,600875,东方电气,电气设备
600876.SH,600876,凯盛新能,玻璃
600877.SH,600877,电科芯片,半导体
600879.SH,600879,航天电子,航空
600880.SH,600880,博瑞传播,广告包装
600881.SH,600881,亚泰集团,水泥
600882.SH,600882,妙可蓝多,乳制品
600883.SH,600883,博闻科技,种植业
600884.SH,600884,杉杉股份,电气设备
600885.SH,600885,宏发股份,电气设备
600886.SH,600886,国投电力,水力发电
600887.SH,600887,伊利股份,乳制品
600888.SH,600888,新疆众和,铝
600889.SH,600889,南京化纤,化纤
600892.SH,600892,大晟文化,互联网
600893.SH,600893,航发动力,航空
600894.SH,600894,广日股份,运输设备
600895.SH,600895,张江高科,园区开发
600897.SH,600897,厦门空港,机场
600898.SH,600898,ST美讯,元器件
600900.SH,600900,长江电力,水力发电
600901.SH,600901,江苏金租,多元金融
600903.SH,600903,贵州燃气,供气供热
600905.SH,600905,三峡能源,新型电力
600906.SH,600906,财达证券,证券
600908.SH,600908,无锡银行,银行
600909.SH,600909,华安证券,证券
600916.SH,600916,中国黄金,服饰
600917.SH,600917,重庆燃气,供气供热
600918.SH,600918,中泰证券,证券
600919.SH,600919,江苏银行,银行
600925.SH,600925,苏能股份,煤炭开采
600926.SH,600926,杭州银行,银行
600927.SH,600927,永安期货,多元金融
600928.SH,600928,西安银行,银行
600929.SH,600929,雪天盐业,食品
600933.SH,600933,爱柯迪,汽车配件
600935.SH,600935,华塑股份,化工原料
600936.SH,600936,广西广电,影视音像
600938.SH,600938,中国海油,石油开采
600939.SH,600939,重庆建工,建筑工程
600941.SH,600941,中国移动,电信运营
600955.SH,600955,维远股份,化工原料
600956.SH,600956,新天绿能,供气供热
600958.SH,600958,东方证券,证券
600959.SH,600959,江苏有线,影视音像
600960.SH,600960,渤海汽车,汽车配件
600961.SH,600961,株冶集团,铅锌
600962.SH,600962,国投中鲁,软饮料
600963.SH,600963,岳阳林纸,造纸
600965.SH,600965,福成股份,农业综合
600966.SH,600966,博汇纸业,造纸
600967.SH,600967,内蒙一机,运输设备
600968.SH,600968,海油发展,石油开采
600969.SH,600969,郴电国际,水力发电
600970.SH,600970,中材国际,建筑工程
600971.SH,600971,恒源煤电,煤炭开采
600973.SH,600973,宝胜股份,电气设备
600975.SH,600975,新五丰,农业综合
600976.SH,600976,健民集团,中成药
600977.SH,600977,中国电影,影视音像
600979.SH,600979,广安爱众,水力发电
600980.SH,600980,北矿科技,专用机械
600981.SH,600981,汇鸿集团,商贸代理
600982.SH,600982,宁波能源,供气供热
600983.SH,600983,惠而浦,家用电器
600984.SH,600984,建设机械,工程机械
600985.SH,600985,淮北矿业,煤炭开采
600986.SH,600986,浙文互联,互联网
600987.SH,600987,航民股份,纺织
600988.SH,600988,赤峰黄金,黄金
600989.SH,600989,宝丰能源,化工原料
600990.SH,600990,四创电子,通信设备
600992.SH,600992,贵绳股份,钢加工
600993.SH,600993,马应龙,中成药
600995.SH,600995,南网储能,水力发电
600996.SH,600996,贵广网络,影视音像
600997.SH,600997,开滦股份,焦炭加工
600998.SH,600998,九州通,医药商业
600999.SH,600999,招商证券,证券
601000.SH,601000,唐山港,港口
601001.SH,601001,晋控煤业,煤炭开采
601002.SH,601002,晋亿实业,机械基件
601003.SH,601003,柳钢股份,普钢
601005.SH,601005,重庆钢铁,普钢
601006.SH,601006,大秦铁路,铁路
601007.SH,601007,金陵饭店,酒店餐饮
601008.SH,601008,连云港,港口
601009.SH,601009,南京银行,银行
601010.SH,601010,文峰股份,百货
601011.SH,601011,宝泰隆,焦炭加工
601012.SH,601012,隆基绿能,电气设备
601015.SH,601015,陕西黑猫,焦炭加工
601016.SH,601016,节能风电,新型电力
601018.SH,601018,宁波港,港口
601019.SH,601019,山东出版,出版业
601020.SH,601020,华钰矿业,铅锌
601021.SH,601021,春秋航空,空运
601022.SH,601022,宁波远洋,水运
601028.SH,601028,玉龙股份,商贸代理
601033.SH,601033,永兴股份,环境保护
601038.SH,601038,一拖股份,农用机械
601058.SH,601058,赛轮轮胎,汽车配件
601059.SH,601059,信达证券,证券
601061.SH,601061,中信金属,商贸代理
601065.SH,601065,江盐集团,化工原料
601066.SH,601066,中信建投,证券
601068.SH,601068,中铝国际,建筑工程
601069.SH,601069,西部黄金,黄金
601077.SH,601077,渝农商行,银行
601083.SH,601083,锦江航运,水运
601086.SH,601086,国芳集团,百货
601088.SH,601088,中国神华,煤炭开采
601089.SH,601089,福元医药,化学制药
601096.SH,601096,宏盛华源,钢加工
601098.SH,601098,中南传媒,出版业
601099.SH,601099,太平洋,证券
601100.SH,601100,恒立液压,工程机械
601101.SH,601101,昊华能源,煤炭开采
601106.SH,601106,中国一重,工程机械
601107.SH,601107,四川成渝,路桥
601108.SH,601108,财通证券,证券
601111.SH,601111,中国国航,空运
601113.SH,601113,华鼎股份,互联网
601116.SH,601116,三江购物,超市连锁
601117.SH,601117,中国化学,建筑工程
601118.SH,601118,海南橡胶,橡胶
601121.SH,601121,宝地矿业,普钢
